category,tv_id,name,first_air_date,original_language,genre_list,creator,certification_us,user_score_average,vote_count,popularity,overview
popular_tv,102088,How a Realist Hero Rebuilt the Kingdom,2021-07-04,ja,Animation | Action & Adventure | Science-Fiction & Fantastique | Comédie,,TV-14,7.7,169,6.8564,"""O, Hero !"" Sur cette phrase clichée, Kazuya Souma se retrouve convoqué dans un autre monde et son aventure ne fait que commencer. Après avoir présenté son plan pour renforcer le pays économiquement et militairement, le roi lui cède le trône et Souma se retrouve à devoir diriger la nation ! De plus, il est maintenant fiancé à la fille du roi... ?! Afin de remettre le pays sur pied, Souma appelle les sages, les talentueux et les doués à ses côtés. Cinq personnes se réunissent devant le nouveau couronné Souma. Quels sont les nombreux talents et capacités qu'ils possèdent... ?! Sur quelle voie sa vision réaliste va-t-elle conduire Souma et le peuple de son pays ? Une série révolutionnaire de fantasy administrative transférée dans un autre monde commence ici !"
popular_tv,77567,Mi marido tiene familia,2017-06-05,es,Soap | Comédie | Drame,Juan Osorio Ortiz,TV-PG,7.8,245,6.8562,
popular_tv,61118,You're the Worst,2014-07-17,en,Comédie | Drame,Stephen Falk,TV-MA,7.335,236,6.856,"Quand deux personnalités toxiques tentent une ébauche de relation. Jimmy, un écrivain égoïste, tombe sous le charme de Gretchen, une jeune femme auto-destructrice. Contre toute-attente, le courant passe entre les deux spécimens."
popular_tv,258462,Dans la boue,2025-08-14,es,Crime | Drame,Sebastián Ortega,TV-MA,7.572,76,6.8557,Cinq codétenues forgent un lien unique après un accident fatal... jusqu'à ce que la corruption et la guerre de territoire d'une prison impitoyable menacent de les détruire.
popular_tv,66496,Hwarang,2016-12-19,ko,Drame | Comédie | Action & Adventure,Yun Seong-sik,,7.9,271,6.8544,"L'histoire se situe à l'époque des Trois Royaumes, plus précisément dans le royaume de Silla, où un groupe de six jeunes hommes s'entraînent d'arrache-pied afin de devenir l'élite civile et militaire du pays (hwarang). Leur formation bien que difficile regroupe l'excellence artistique, militaire et intellectuelle.  Cette équipe de hwarang est composée de : Mu Myeong / Seon Wu, un jeune homme issu d'un milieu modeste mais souhaitant devenir un guerrier légendaire, Sam Maek Jong / Ji Dwi, un jeune roi solitaire et méfiant qui deviendra secrètement un hwarang dans le but d'acquérir de nouvelles compétences, Su Ho, un aristocrate au sang chaud né avec une cuillère en argent dans la bouche et doté d'une âme chevaleresque, connu comme étant un ""playboy"" mais en réalité dévoué en amour, Ban Ryu, un jeune homme froid et compétitif, ayant reçu l'enseignement de la politique dès son plus jeune âge et cherchant avant tout le pouvoir, Yeo Wul, qui est l'incarnation à la fois de la beauté et du mystère mais n'ayant pas sa langue dans sa poche, et Han Seong, le plus jeune du groupe qui se trouve également être le plus innocent et le plus éclatant.  Ah Ro est quant à elle une jeune fille mi-aristocrate mi-roturière qui croisera leur route..."
popular_tv,7248,Le bus magique,1994-09-10,en,Animation | Science-Fiction & Fantastique | Familial | Action & Adventure | Kids,Joanna Cole,TV-Y,7.635,122,6.854,"À bord d'un bus magique, Mlle Bille-en-Tête et sa classe vivent des aventures extraordinaires. Toutes les destinations sont accessibles au bus magique, à l'intérieur du corps humain comme sur les planètes du système solaire. Quoi de mieux, pour s'ouvrir à la science, que d'aller à la rencontre des phénomènes qui nous interpellent ?"
popular_tv,243403,"Ready, Set, Love",2024-02-15,th,Comédie,,,7.7,49,6.8509,"Dans un monde où la population masculine diminue, une jeune femme ordinaire participe à un concours de rencontres parrainé par le gouvernement."
popular_tv,69342,Seiren,2017-01-06,ja,Animation | Comédie,,TV-14,7.9,69,6.8497,"Shoichi Kamita est un lycéen ordinaire. Il doit préparer l'examen d'entrée à l'université et s'inquiète de son futur. Seiren (qui signifie « honnête » en japonais) est une comédie romantique de lycée. Amour, amitié ? Découvrez le conte de Shoichi Kamita et de trois autres héroïnes. Une relation pure s'installe avec chacune d'entre elles. Chaque histoire raconte le souvenir unique et mutuel que le jeune homme partage avec l'une des héroïnes de ce shôjo."
popular_tv,72519,Altaïr,2017-07-07,ja,Animation | Action & Adventure | Drame | Science-Fiction & Fantastique,,,7.4,8,6.8488,"Dans un univers fantastique très fortement inspiré du bassin méditerranéen à l’époque où les empires rivalisaient de puissance…  Mahmut est le plus jeune homme à accéder au rang de pacha, général de haut rang dans la stratocratie de Türkiye. Accompagné d’Iskandar, son fidèle aigle royal, ce pacifiste sillonne le pays pour déjouer les conflits. Malheureusement, tous ses compatriotes ne partagent pas ses convictions et l’empire Balt-Rhain guette la moindre occasion pour étendre son territoire… Notre héros arrivera-t-il à conserver son intégrité au milieu de ces jeux de pouvoir où complots et trahisons sont monnaie courante ?"
popular_tv,69236,BanG Dream !,2017-01-21,ja,Animation | Comédie,,TV-PG,5.654,26,6.8473,"Les membres de Poppin’Party font leur rentrée en classe de première ! Et entre le BDE, l’aide à domicile, les cours particuliers et les petits boulots, elles sont super occupées ! Elles ont moins de temps pour se réunir toutes les cinq et ont du mal à se retrouver dans leur QG ! C’est alors qu’une nouvelle fille se présente à elles… De nouvelles rencontres. Des liens inchangés Retrouvez aussi les membres d’Afterglow, Pastel*Palettes, Roselia, Hello, Happy World plus originales que jamais sur une scène resplendissante et palpitante ! « Je veux qu’on refasse un live toutes ensemble ! » Que la musique commence !"
popular_tv,65438,Section de recherches,2006-05-11,fr,Crime,Steven Bawol,,8.2,14,6.8463,"La Section de recherches est une unité spéciale de la Gendarmerie nationale, chargée des affaires les plus complexes. À Bordeaux (de 2006 à 2013) puis à Nice (depuis 2014), les enlèvements d'enfants, les disparitions, les crimes crapuleux ou sexuels sont le lot quotidien des enquêteurs de cette unité de recherches. À la recherche de témoins, l'équipe est habilitée à étendre ses enquêtes au-delà des frontières de la France."
popular_tv,220801,Double piège,2024-01-01,en,Drame | Crime | Mystère,,TV-MA,7.147,406,6.8458,"Quand Maya, une ancienne soldate, aperçoit sur une caméra espion son mari qu'elle pensait assassiné, elle découvre un complot meurtrier ancré au plus profond du passé."
popular_tv,20463,Corpo Dourado,1998-01-12,pt,Soap | Comédie,Antônio Calmon,,6.0,2,6.8456,
popular_tv,256380,夫の家庭を壊すまで,2024-07-08,ja,Drame,加藤綾子,,5.0,3,6.8449,
popular_tv,107316,Club 2,1976-11-01,de,Talk,,,0.0,0,6.8447,
popular_tv,21735,Macross 7,1994-10-16,ja,Animation | Action & Adventure,河森正治,,6.912,17,6.8446,"35 ans se sont écoulés depuis que Lynn Minmay a apporté la paix entre les Zentradi et les humains. Nekki Basara est un guitariste et un chanteur du groupe Fire Bomber. Vivant dans la colonie volante City 7, il compose et chante des chansons en croyant que la musique a un plus grand pouvoir. Cependant, une race extraterrestre inconnue est apparue et a commencé à assiéger City 7."
popular_tv,138948,Malevolent Spirits : Mononogatari,2023-01-10,ja,Animation | Action & Adventure | Science-Fiction & Fantastique,,TV-14,6.9,21,6.8445,"Rempli de rage contre les esprits connus sous le nom de “tsukumogami”, Kunato Hyôma est envoyé chez Botan Nagatsuki pour l'aider à les voir autrement. Bien que tous deux fassent partie d'un clan renvoyant les esprits dans leur monde grâce à des pouvoirs surnaturels, leurs expériences respectives avec l'autre monde sont très différentes. Tandis que Kunato a été privé d'un être cher à cause d’eux, Botan a quant à elle été sauvée par ces derniers. Pourra-t-elle le faire changer d’avis ?"
popular_tv,66256,Moonlight Drawn by Clouds,2016-08-22,ko,Comédie | Drame | War & Politics,윤이수,NR,6.916,95,6.8445,"En Corée sous la Dynastie Joseon, une jeune femme qui à vécu jusque-là dans la peau d'un homme, devient eunuque au palais royal et noue des liens avec le prince héritier."
popular_tv,129127,风起洛阳,2021-12-01,zh,Drame | Mystère,Ze Xie,,6.0,10,6.8438,
popular_tv,72041,Chroniques de la guerre de Lodoss : La Légende du chevalier héroïque,1998-04-01,ja,Animation | Action & Adventure | Science-Fiction & Fantastique,,,7.1,20,6.8438,Cinq années se sont écoulées depuis que Parn et ses compagnons ont vaincu l'armée maléfique de Marmo et sauvé Lodoss du chaos. Mais le mal ne renonce jamais…
popular_tv,53020,Teekyuu,2012-10-07,ja,Animation | Comédie,,,5.35,20,6.8432,"Teekyuu est un anime comique complètement déjanté, adapté du manga du même nom.  L'histoire est centrée sur quatre jeunes lycéennes qui font parties du club de tennis."
popular_tv,25778,Familie,1991-12-30,nl,Soap,Herman Verbaet,,6.1,14,6.8428,
popular_tv,18828,T.U.F.F. Puppy,2010-10-02,en,Animation | Comédie | Action & Adventure | Science-Fiction & Fantastique,Butch Hartman,TV-Y7,7.246,63,6.8424,"Dudley Puppy est un chien sans problème. Enthousiaste comme pas deux et un tantinet naïf, sa vie bascule lorsqu'il intègre contraint et forcé l'organisation T.U.F.F société secrète d'espionnage."
popular_tv,51261,Taxa,1997-09-14,da,Drame,Stig Thorsboe,,6.8,4,6.8417,
popular_tv,41280,I Cesaroni,2006-09-07,it,Comédie,,,7.1,53,6.8415,
popular_tv,6174,Isidingo,1998-07-07,en,Soap | Drame,Gray Hofmeyr,,4.3,3,6.8395,
popular_tv,87049,Toujours là pour toi,2021-02-03,en,Drame,Maggie Friedman,TV-MA,7.737,283,6.8379,"Sur trente ans, les hauts et les bas de Kate et Tully qui, depuis l'adolescence, sont meilleures amies et se soutiennent dans les bons comme les mauvais moments. Un jour, une trahison impensable est commise, leur belle amitié vole en éclats. Pourront-elles se réconcilier ?"
popular_tv,13179,A Escrava Isaura,2004-10-18,pt,Drame,Tiago Santiago,TV-14,7.448,184,6.837,
popular_tv,203040,KONOSUBA -An Explosion on This Wonderful World!,2023-04-06,ja,Animation | Comédie | Action & Adventure,,TV-14,7.3,92,6.8369,"Un an avant le début des aventures d’Aqua et Kazuma, Megumin, en tant que plus grand génie du clan Crimson Magic, consacre chaque instant de sa vie à la poursuite de la plus puissante magie offensive du monde : l’Explosion ! Profitant de l’absence de sa grande sœur, probablement trop occupée à voler la nourriture de Yunyun, Komekko pars en excursion dans les bois et y découvre un mystérieux chaton noir. Ce qu’elle est bien loin d’imaginer, c’est que cette petite boule de poils joue en réalité un rôle majeur dans l’ouverture du tombeau d’un dieu maléfique !"
popular_tv,89506,伝説の勇者ダ・ガーン,1992-02-08,ja,Animation | Action & Adventure | Science-Fiction & Fantastique,,,8.7,6,6.8368,
popular_tv,13826,Monkey Magic,1978-10-01,ja,Action & Adventure | Comédie | Science-Fiction & Fantastique,,TV-PG,8.031,16,6.8368,Une adaptation d'un conte populaire chinois sur un pèlerinage en Occident entrepris par un moine et ses gardiens divins.
popular_tv,112010,Muv-Luv Alternative,2021-10-07,ja,Animation | Action & Adventure | Science-Fiction & Fantastique,,TV-MA,5.059,17,6.8366,"Pendant plusieurs décennies, l’humanité a mené une guerre contre les BETA, des envahisseurs extraterrestres, en utilisant des machines de combat humanoïdes appelées Tactical Surface Fighters. Cette histoire raconte comment les hommes vivent et meurent pour éviter leur extinction..."
popular_tv,234512,Papel Principal,2023-09-25,pt,Drame,Ana Casaca,,6.3,5,6.8344,
popular_tv,74944,サクラ大戦 桜華絢爛,1997-12-18,ja,Action & Adventure | Science-Fiction & Fantastique | Animation | Comédie,広井王子,,7.8,4,6.8341,
popular_tv,1839,Profession Critique,1994-01-26,en,Animation | Comédie | Drame,Mike Reiss,TV-PG,7.275,120,6.8339,"Cette série met en scène la vie de Jay Sherman, un critique de cinéma new-yorkais animant une émission télévisée."
popular_tv,2386,Στο Παρά Πέντε,2005-09-26,el,Comédie | Mystère,Γιώργος Καπουτζίδης,NR,8.419,31,6.8338,
popular_tv,10930,Watatatow,1991-10-03,fr,Drame | Comédie,Marie Brissette,,1.5,3,6.8337,"La vie d’un groupe d'adolescents en milieu urbain vue par l'entremise de quatre familles et d'une maison de jeunes, la Cellule-Ose, remplacée plus tard par le Spot. Michel et Stéphanie Couillard vivent avec leur mère monoparentale, à qui ils en font voir de toutes les couleurs, surtout Michel, qui frôle souvent la délinquance. En parallèle, les Fraser, les Trépanier, les Laurin, les Bélanger, les Gauthier et les Leclerc multiplieront les intrigues au fil des ans. Les épisodes s’articulent autour des principales préoccupations des adolescents d’aujourd’hui: la difficulté de concilier travail et études, la drogue et l’alcool, l’apprentissage de l’amour, la réalité multi-ethnique et bien d’autres thèmes si importants lorsqu’on est à l’aube de sa vie d’adulte."
popular_tv,235924,Le Code du crime,2023-11-14,pt,Drame | Crime | Action & Adventure,Heitor Dhalia,TV-MA,7.53,118,6.833,"Pour mener à bien leur enquête sur un cambriolage défiant toute mesure, des agents fédéraux doivent se montrer créatifs."
popular_tv,198240,오늘만 같아라,2011-11-21,ko,Drame,,,0.0,0,6.8321,
popular_tv,5857,Macross Frontier,2008-04-03,ja,Animation | Action & Adventure,,TV-14,7.823,31,6.832,"En 2012 la Terre est entrée en guerre contre une race de géant extraterrestre appelée Zentradi et le genre humain à failli disparaître. Après la guerre et la réconciliation avec les Zentradis, une grande campagne de colonisation de l'espace à été mise en œuvre afin de préserver l'humanité.  En 2059, la 55ième flotte de colonisation surnommée Macross Frontier, avec à sa tête le 25ème vaisseau de classe New-Macross, continue son voyage vers le centre de la galaxie. Sheryl Nome, chanteuse surnommée la « Fée Galactique », arrive sur Frontier pour un concert très attendu, notamment par Ranka qui est une grande fan. Alto, Michael et Luca, tout les trois élèves pilotes de valkyries, sont embauchés pour ce fameux concert. Tout se passe pour le mieux lorsque tout à coup des aliens surgissent de la ceinture d'astéroïdes proche et attaquent la colonie."
